country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
Panama, Panama City,2022-12-30 00:00:00+00:00,8.9833,-79.5167,30.362501,24.2625,26.864584,36.116577,27.752178,30.761963,0.3,14.81259,4.335989
Panama, Panama City,2022-12-31 00:00:00+00:00,8.9833,-79.5167,30.3125,23.1625,25.814585,35.235023,26.962795,29.428293,0.5,18.079027,3.9287694
Panama, Panama City,2023-01-01 00:00:00+00:00,8.9833,-79.5167,29.2125,23.1625,25.4375,35.18742,27.09284,29.731241,7.5,12.88981,3.486932
Panama, Panama City,2023-01-02 00:00:00+00:00,8.9833,-79.5167,27.6625,23.2625,24.627083,32.756973,27.16621,29.139631,11.2,13.004921,2.6520271
Panama, Panama City,2023-01-03 00:00:00+00:00,8.9833,-79.5167,28.2625,22.862501,24.670832,34.521156,26.449005,29.095709,8.7,13.217443,3.1409678
Panama, Panama City,2023-01-04 00:00:00+00:00,8.9833,-79.5167,30.112501,22.7125,25.712502,35.77281,26.057419,29.851385,0.5,12.10157,4.171073
Panama, Panama City,2023-01-05 00:00:00+00:00,8.9833,-79.5167,30.3125,22.862501,26.291664,34.65533,26.730494,29.393984,0.6,15.876775,4.515579
Panama, Panama City,2023-01-06 00:00:00+00:00,8.9833,-79.5167,30.8125,23.2625,26.289587,34.155262,26.012062,28.797758,0.3,20.26899,4.7250385
Panama, Panama City,2023-01-07 00:00:00+00:00,8.9833,-79.5167,29.7625,23.2125,26.035418,34.37244,26.888996,29.200312,0.90000004,17.654688,4.144653
Panama, Panama City,2023-01-08 00:00:00+00:00,8.9833,-79.5167,28.612501,23.5125,25.372915,32.127182,27.146418,28.880165,0.5,19.174856,3.3566697
Panama, Panama City,2023-01-09 00:00:00+00:00,8.9833,-79.5167,28.862501,23.5125,25.30625,35.125595,26.38604,29.212946,4.8,15.856354,3.4017754
Panama, Panama City,2023-01-10 00:00:00+00:00,8.9833,-79.5167,28.8125,23.2625,25.110415,34.469875,27.041653,28.93785,3.1000001,16.548256,3.0642638
Panama, Panama City,2023-01-11 00:00:00+00:00,8.9833,-79.5167,29.9625,22.862501,25.145834,35.80191,26.362701,29.089243,3.6000001,14.044615,3.4284127
Panama, Panama City,2023-01-12 00:00:00+00:00,8.9833,-79.5167,29.5625,23.0625,25.535418,34.549007,27.02289,29.787697,2.8,12.224107,3.3707166
Panama, Panama City,2023-01-13 00:00:00+00:00,8.9833,-79.5167,29.2625,23.5625,26.0375,33.365955,26.727667,29.316261,0.3,15.517629,3.552341
Panama, Panama City,2023-01-14 00:00:00+00:00,8.9833,-79.5167,29.0625,23.862501,26.043753,32.398693,26.206335,28.749372,1.2,20.780453,3.8888721
Panama, Panama City,2023-01-15 00:00:00+00:00,8.9833,-79.5167,28.9625,23.5625,25.99792,31.39198,25.951344,28.177149,3.0,23.084955,4.3498845
Panama, Panama City,2023-01-16 00:00:00+00:00,8.9833,-79.5167,29.362501,23.0625,25.656252,33.147114,25.670853,28.258118,2.0000002,18.792551,4.133251
Panama, Panama City,2023-01-17 00:00:00+00:00,8.9833,-79.5167,30.3125,22.4125,25.904165,35.534313,25.687069,29.356638,1.0,14.799459,4.3379755
Panama, Panama City,2023-01-18 00:00:00+00:00,8.9833,-79.5167,30.1625,22.4625,25.9375,35.920357,25.722475,29.822645,1.2,12.313893,4.206991
Panama, Panama City,2023-01-19 00:00:00+00:00,8.9833,-79.5167,30.8125,22.9625,26.375,36.188267,26.710855,30.077332,1.3,14.759999,4.5591497
Panama, Panama City,2023-01-20 00:00:00+00:00,8.9833,-79.5167,31.0125,23.5125,26.679167,35.151543,27.151676,30.010592,0.5,15.905319,4.712534
Panama, Panama City,2023-01-21 00:00:00+00:00,8.9833,-79.5167,31.0125,23.1625,26.487501,35.587315,25.434946,29.309523,0.5,18.359999,4.8332567
Panama, Panama City,2023-01-22 00:00:00+00:00,8.9833,-79.5167,30.4625,22.5625,25.912504,36.725876,25.786867,29.852379,2.3000002,14.372974,4.194298
Panama, Panama City,2023-01-23 00:00:00+00:00,8.9833,-79.5167,30.9625,23.4625,26.016668,37.423424,27.141527,30.298807,6.7999997,12.783802,3.7779808
Panama, Panama City,2023-01-24 00:00:00+00:00,8.9833,-79.5167,31.5125,24.2625,26.99375,36.883144,27.469536,30.689344,4.8999996,19.201874,4.382812
Panama, Panama City,2023-01-25 00:00:00+00:00,8.9833,-79.5167,30.8125,23.9125,26.593748,37.77462,27.515598,31.299652,5.5,14.84318,4.0585475
Panama, Panama City,2023-01-26 00:00:00+00:00,8.9833,-79.5167,30.112501,24.0125,26.90625,36.14363,28.163929,31.059866,1.9,15.683776,4.3500457
Panama, Panama City,2023-01-27 00:00:00+00:00,8.9833,-79.5167,30.6625,23.612501,26.604162,33.840027,26.697731,29.576155,0.70000005,20.570463,4.8383813
Panama, Panama City,2023-01-28 00:00:00+00:00,8.9833,-79.5167,30.8125,23.6625,26.633337,33.85788,26.353535,29.023315,0.1,20.12461,5.115682
Panama, Panama City,2023-01-29 00:00:00+00:00,8.9833,-79.5167,32.212498,23.2125,26.910416,34.80583,25.489365,29.012215,0.0,18.514643,5.4682837
Panama, Panama City,2023-01-30 00:00:00+00:00,8.9833,-79.5167,31.0625,23.3125,26.547915,35.312305,25.527618,29.190147,0.4,20.163212,4.710781
Panama, Panama City,2023-01-31 00:00:00+00:00,8.9833,-79.5167,31.4125,23.6625,26.641668,33.465366,25.5669,28.439684,0.0,22.963936,5.6320457
Panama, Panama City,2023-02-01 00:00:00+00:00,8.9833,-79.5167,32.0625,23.612501,26.829168,35.254135,26.235659,29.131205,0.0,18.584509,5.424749
Panama, Panama City,2023-02-02 00:00:00+00:00,8.9833,-79.5167,31.9625,23.6625,26.860418,34.52194,26.486872,29.5501,0.2,16.595179,5.203436
Panama, Panama City,2023-02-03 00:00:00+00:00,8.9833,-79.5167,31.6625,23.0125,26.70417,34.205708,25.710392,28.924452,0.8,20.833395,5.349926
Panama, Panama City,2023-02-04 00:00:00+00:00,8.9833,-79.5167,30.3125,23.9125,26.597916,32.198063,25.559107,28.309362,0.6,20.570463,4.9839783
Panama, Panama City,2023-02-05 00:00:00+00:00,8.9833,-79.5167,31.862501,24.0625,26.945831,33.805042,25.96116,28.537489,0.0,23.540806,5.6967087
Panama, Panama City,2023-02-06 00:00:00+00:00,8.9833,-79.5167,31.9125,24.1625,27.110415,35.81389,26.688725,29.734955,1.5,21.349546,5.239625
Panama, Panama City,2023-02-07 00:00:00+00:00,8.9833,-79.5167,32.762497,24.4625,27.508333,36.52781,27.571053,30.384682,0.70000005,19.201874,5.242073
Panama, Panama City,2023-02-08 00:00:00+00:00,8.9833,-79.5167,32.5625,24.4125,27.375,34.90103,26.66533,29.571632,0.0,23.266697,5.2402034
Panama, Panama City,2023-02-09 00:00:00+00:00,8.9833,-79.5167,31.5125,24.3125,27.177084,35.01456,26.062752,29.43619,0.5,21.2522,5.410061
Panama, Panama City,2023-02-10 00:00:00+00:00,8.9833,-79.5167,31.9625,23.612501,27.170832,36.847473,26.560911,30.282532,0.70000005,18.692286,5.0755377
Panama, Panama City,2023-02-11 00:00:00+00:00,8.9833,-79.5167,32.6125,24.1625,27.522917,35.791763,26.984537,30.042854,0.0,22.668568,5.4904947
Panama, Panama City,2023-02-12 00:00:00+00:00,8.9833,-79.5167,31.7125,24.612501,27.283333,33.956734,26.841282,29.358398,0.1,24.216522,5.528467
Panama, Panama City,2023-02-13 00:00:00+00:00,8.9833,-79.5167,32.0625,24.4625,27.320837,34.45057,26.334347,28.989014,0.0,23.177402,5.9423018
Panama, Panama City,2023-02-14 00:00:00+00:00,8.9833,-79.5167,31.4125,24.0125,26.839584,33.460308,26.128845,28.599617,0.5,23.411074,5.4780536
Panama, Panama City,2023-02-15 00:00:00+00:00,8.9833,-79.5167,31.9125,24.362501,27.28333,35.046543,26.753199,29.408636,0.4,23.42491,5.5526414
Panama, Panama City,2023-02-16 00:00:00+00:00,8.9833,-79.5167,31.8125,24.362501,27.422915,36.716064,26.916803,30.425003,0.9000001,19.483284,5.065337
Panama, Panama City,2023-02-17 00:00:00+00:00,8.9833,-79.5167,32.0625,24.3125,27.520834,35.11628,27.575909,30.266287,0.2,23.535301,5.3897276
Panama, Panama City,2023-02-18 00:00:00+00:00,8.9833,-79.5167,31.1625,24.1625,26.956251,32.405617,25.868935,28.367538,0.0,26.405453,5.7971106
Panama, Panama City,2023-02-19 00:00:00+00:00,8.9833,-79.5167,32.262497,23.5125,27.012499,34.737984,24.885656,28.580605,0.2,22.782625,6.0201306
Panama, Panama City,2023-02-20 00:00:00+00:00,8.9833,-79.5167,32.3625,23.1625,26.925001,35.302116,25.098972,28.502863,0.0,22.7057,5.7704988
Panama, Panama City,2023-02-21 00:00:00+00:00,8.9833,-79.5167,31.5125,23.112501,26.58333,36.242638,25.713524,29.327776,0.4,22.104116,5.3472567
Panama, Panama City,2023-02-22 00:00:00+00:00,8.9833,-79.5167,31.9125,23.112501,26.539581,34.853683,25.101755,28.481659,0.0,18.584509,4.9902854
Panama, Panama City,2023-02-23 00:00:00+00:00,8.9833,-79.5167,31.8125,23.5625,26.731249,35.638264,25.865814,29.282127,0.8,18.709612,4.8583364
Panama, Panama City,2023-02-24 00:00:00+00:00,8.9833,-79.5167,31.4625,23.612501,26.843756,34.196342,26.177105,29.061728,0.1,21.9718,4.9407787
Panama, Panama City,2023-02-25 00:00:00+00:00,8.9833,-79.5167,31.9625,23.2625,26.812502,34.13944,25.293314,28.749985,0.0,22.553936,5.654853
Panama, Panama City,2023-02-26 00:00:00+00:00,8.9833,-79.5167,31.7625,23.112501,26.650002,34.890896,25.136852,28.546158,0.7,20.892412,5.4349766
Panama, Panama City,2023-02-27 00:00:00+00:00,8.9833,-79.5167,31.4125,23.7125,27.029165,33.98121,26.27059,29.100706,0.0,19.852295,4.6766925
Panama, Panama City,2023-02-28 00:00:00+00:00,8.9833,-79.5167,32.1625,23.4625,27.054169,34.561943,25.401506,28.85765,0.0,21.129885,5.2178583
Panama, Panama City,2023-03-01 00:00:00+00:00,8.9833,-79.5167,32.1125,23.7625,27.310417,34.910076,26.589582,29.496584,0.0,22.682856,4.965755
Panama, Panama City,2023-03-02 00:00:00+00:00,8.9833,-79.5167,32.212498,23.9125,27.366667,36.81309,26.426432,29.856535,0.9,21.67487,5.4448476
Panama, Panama City,2023-03-03 00:00:00+00:00,8.9833,-79.5167,31.4125,24.0625,27.183332,37.256874,26.979282,30.364891,1.2,18.998316,5.0974016
Panama, Panama City,2023-03-04 00:00:00+00:00,8.9833,-79.5167,31.2125,24.3125,27.360418,37.53696,28.104546,31.112915,3.8,18.514643,5.001462
Panama, Panama City,2023-03-05 00:00:00+00:00,8.9833,-79.5167,32.4125,24.5125,27.691666,37.637413,27.764301,30.819067,1.2,18.448023,5.3111286
Panama, Panama City,2023-03-06 00:00:00+00:00,8.9833,-79.5167,31.8125,24.5125,27.297915,35.41071,27.133461,30.01864,4.0,23.469128,5.003983
Panama, Panama City,2023-03-07 00:00:00+00:00,8.9833,-79.5167,30.6625,24.362501,27.158333,36.5576,27.464012,30.366066,1.9000001,16.981165,4.664175
Panama, Panama City,2023-03-08 00:00:00+00:00,8.9833,-79.5167,30.7125,23.0125,26.60417,35.575443,26.308876,29.797295,0.2,20.00512,4.9406915
Panama, Panama City,2023-03-09 00:00:00+00:00,8.9833,-79.5167,30.5125,22.4125,26.13542,35.50542,24.673748,28.446642,0.0,16.65754,5.4904437
Panama, Panama City,2023-03-10 00:00:00+00:00,8.9833,-79.5167,29.9625,22.9625,25.989586,34.931114,25.854248,28.998983,5.2,14.77755,4.6546764
Panama, Panama City,2023-03-11 00:00:00+00:00,8.9833,-79.5167,29.3125,22.6625,25.593748,35.18632,25.958313,29.19464,1.1000001,14.759999,4.543927
Panama, Panama City,2023-03-12 00:00:00+00:00,8.9833,-79.5167,29.7625,22.1625,25.627085,34.48667,27.12678,30.148178,0.0,13.084402,4.7534575
Panama, Panama City,2023-03-13 00:00:00+00:00,8.9833,-79.5167,29.4625,22.6625,25.895836,34.58294,27.034172,30.305443,0.0,11.792404,4.7742596
Panama, Panama City,2023-03-14 00:00:00+00:00,8.9833,-79.5167,30.6625,23.1625,26.352081,36.302605,27.56789,31.384438,1.4000001,10.514218,4.4992924
Panama, Panama City,2023-03-15 00:00:00+00:00,8.9833,-79.5167,29.5125,23.5125,25.945831,36.265392,27.946896,31.135773,10.8,10.739832,4.1230364
Panama, Panama City,2023-03-16 00:00:00+00:00,8.9833,-79.5167,30.3125,22.362501,26.306253,36.88892,26.712194,30.896658,0.6,12.72283,4.4625382
Panama, Panama City,2023-03-17 00:00:00+00:00,8.9833,-79.5167,31.4125,22.8125,26.400002,36.48888,26.917881,30.801805,1.2,11.770403,4.810701
Panama, Panama City,2023-03-18 00:00:00+00:00,8.9833,-79.5167,31.6625,22.4625,26.516668,36.70817,25.790236,30.193235,1.2,14.587776,5.212979
Panama, Panama City,2023-03-19 00:00:00+00:00,8.9833,-79.5167,31.9125,23.3125,26.933334,37.97565,27.548513,30.703674,1.1,19.67195,4.8622828
Panama, Panama City,2023-03-20 00:00:00+00:00,8.9833,-79.5167,32.6125,23.8125,27.610415,38.656666,27.540426,31.09289,0.90000004,20.037485,5.5004873
Panama, Panama City,2023-03-21 00:00:00+00:00,8.9833,-79.5167,32.3625,23.9625,27.449995,35.68265,26.676159,29.939104,2.3,22.963936,5.7431417
Panama, Panama City,2023-03-22 00:00:00+00:00,8.9833,-79.5167,32.6125,24.0125,27.7125,35.43187,26.489506,29.85821,0.9,19.469976,6.044456
Panama, Panama City,2023-03-23 00:00:00+00:00,8.9833,-79.5167,33.1625,24.112501,27.57708,35.616196,26.047583,29.354492,1.5000001,21.791153,6.104396
Panama, Panama City,2023-03-24 00:00:00+00:00,8.9833,-79.5167,33.0625,24.112501,27.670832,35.20917,26.682522,29.671656,0.0,22.104116,5.961526
Panama, Panama City,2023-03-25 00:00:00+00:00,8.9833,-79.5167,31.5125,23.0125,26.9125,37.516525,26.35583,30.228727,1.3000001,16.73516,5.1653624
Panama, Panama City,2023-03-26 00:00:00+00:00,8.9833,-79.5167,32.762497,23.6625,27.399996,38.884434,27.38324,31.165995,0.3,16.516901,5.392555
Panama, Panama City,2023-03-27 00:00:00+00:00,8.9833,-79.5167,33.212498,24.4625,28.081247,37.955242,27.971958,31.47045,1.6,16.595179,5.458972
Panama, Panama City,2023-03-28 00:00:00+00:00,8.9833,-79.5167,33.012497,24.0625,27.737503,36.554054,27.847897,30.807014,0.0,24.609364,5.640092
Panama, Panama City,2023-03-29 00:00:00+00:00,8.9833,-79.5167,31.7625,24.3125,27.606249,33.847813,26.361828,29.118616,0.0,22.682856,5.9878087
Panama, Panama City,2023-03-30 00:00:00+00:00,8.9833,-79.5167,31.5625,23.7125,26.947922,34.805904,25.43114,28.59469,2.3,24.187069,5.619379
Panama, Panama City,2023-03-31 00:00:00+00:00,8.9833,-79.5167,33.3125,24.3125,27.841667,35.108532,26.306593,29.469309,0.3,25.651104,6.384267
Panama, Panama City,2023-04-01 00:00:00+00:00,8.9833,-79.5167,33.9125,24.362501,28.083334,36.69197,26.933722,30.218714,0.3,24.993439,6.395832
Panama, Panama City,2023-04-02 00:00:00+00:00,8.9833,-79.5167,34.1125,23.9625,28.07292,38.036274,27.591343,31.125479,0.5,23.535301,6.070786
Panama, Panama City,2023-04-03 00:00:00+00:00,8.9833,-79.5167,34.3625,25.112501,28.637497,39.47485,28.601158,31.919619,0.1,23.084955,6.0701213
Panama, Panama City,2023-04-04 00:00:00+00:00,8.9833,-79.5167,33.762497,24.9125,28.589586,38.58489,28.6697,31.829897,1.1,21.707731,6.0049686
Panama, Panama City,2023-04-05 00:00:00+00:00,8.9833,-79.5167,33.3625,24.9125,28.31875,35.77246,28.182354,31.167952,0.8,21.746504,5.7591295
Panama, Panama City,2023-04-06 00:00:00+00:00,8.9833,-79.5167,32.712498,24.1625,27.989584,37.431355,27.113653,30.619364,1.4000001,21.602999,5.894621
Panama, Panama City,2023-04-07 00:00:00+00:00,8.9833,-79.5167,31.5125,23.7625,27.468756,37.459114,27.08028,30.868586,2.3,15.5843,5.441998
Panama, Panama City,2023-04-08 00:00:00+00:00,8.9833,-79.5167,32.0125,23.1625,27.07292,37.21572,26.6759,30.774027,0.70000005,15.188415,5.113485
Panama, Panama City,2023-04-09 00:00:00+00:00,8.9833,-79.5167,33.3625,24.0125,28.064583,38.46425,26.834705,30.71522,0.4,22.881956,6.187299
Panama, Panama City,2023-04-10 00:00:00+00:00,8.9833,-79.5167,34.6125,24.362501,28.44583,37.112427,27.147423,30.69066,0.0,22.007162,6.6313643
Panama, Panama City,2023-04-11 00:00:00+00:00,8.9833,-79.5167,34.8125,24.6625,28.675001,37.80024,27.772556,31.087564,0.0,23.241617,6.5124526
Panama, Panama City,2023-04-12 00:00:00+00:00,8.9833,-79.5167,33.762497,24.7625,28.25,38.940506,28.072742,31.250334,1.8000001,20.991426,5.7288294
Panama, Panama City,2023-04-13 00:00:00+00:00,8.9833,-79.5167,32.3625,24.862501,27.654167,38.573563,28.41211,31.386963,11.8,18.057508,4.5704527
Panama, Panama City,2023-04-14 00:00:00+00:00,8.9833,-79.5167,34.5625,24.7625,28.804169,37.859596,28.364487,31.517998,0.0,20.880001,6.295377
Panama, Panama City,2023-04-15 00:00:00+00:00,8.9833,-79.5167,33.3125,23.7125,28.02917,36.996437,26.630161,30.470976,0.0,24.149532,5.6515408
Panama, Panama City,2023-04-16 00:00:00+00:00,8.9833,-79.5167,31.9625,24.1625,27.59375,37.29669,27.638283,30.713556,1.8000001,19.05281,5.2527843
Panama, Panama City,2023-04-17 00:00:00+00:00,8.9833,-79.5167,31.9125,23.1625,27.310415,37.46906,27.103947,31.185493,1.4000001,19.826164,5.593294
Panama, Panama City,2023-04-18 00:00:00+00:00,8.9833,-79.5167,32.262497,23.9125,27.981253,38.29373,27.664013,31.532873,1.3000001,17.81909,5.715652
Panama, Panama City,2023-04-19 00:00:00+00:00,8.9833,-79.5167,33.212498,24.6625,28.28125,38.668198,27.396578,31.121132,0.70000005,21.461555,5.726252
Panama, Panama City,2023-04-20 00:00:00+00:00,8.9833,-79.5167,33.6125,24.2125,28.366663,36.502487,27.287735,30.799484,3.2,21.578989,6.243028
Panama, Panama City,2023-04-21 00:00:00+00:00,8.9833,-79.5167,32.8125,23.7125,27.668747,36.60444,27.724834,31.080183,0.5,19.35314,5.3067207
Panama, Panama City,2023-04-22 00:00:00+00:00,8.9833,-79.5167,31.2125,23.2125,27.052086,36.353863,27.097143,30.60935,0.0,14.654254,5.383558
Panama, Panama City,2023-04-23 00:00:00+00:00,8.9833,-79.5167,31.3125,23.0625,26.952085,36.683876,27.523949,30.921007,0.90000004,12.599999,5.3571534
Panama, Panama City,2023-04-24 00:00:00+00:00,8.9833,-79.5167,30.362501,23.612501,26.795832,35.281883,28.851383,31.408789,0.8000001,13.830749,4.8374677
Panama, Panama City,2023-04-25 00:00:00+00:00,8.9833,-79.5167,32.262497,23.2125,27.672918,35.997322,27.52154,31.688196,0.0,15.546833,4.4933553
Panama, Panama City,2023-04-26 00:00:00+00:00,8.9833,-79.5167,33.0625,22.862501,27.59167,37.958145,26.277592,30.75786,0.0,21.9718,6.104788
Panama, Panama City,2023-04-27 00:00:00+00:00,8.9833,-79.5167,33.6625,22.6625,27.61875,37.621655,25.307478,30.505014,0.0,15.778516,6.1207843
Panama, Panama City,2023-04-28 00:00:00+00:00,8.9833,-79.5167,32.8625,24.362501,28.477083,37.882607,28.567009,32.521687,0.70000005,14.77755,5.4817634
Panama, Panama City,2023-04-29 00:00:00+00:00,8.9833,-79.5167,31.4125,24.9625,27.37708,37.362553,29.82003,32.004803,27.5,14.512064,3.6267948
Panama, Panama City,2023-04-30 00:00:00+00:00,8.9833,-79.5167,29.1625,25.0625,26.814585,35.55246,30.603153,32.349545,27.300001,14.05845,3.227749
Panama, Panama City,2023-05-01 00:00:00+00:00,8.9833,-79.5167,31.4625,24.4125,27.050003,38.938976,29.98732,32.912613,6.2000003,12.768586,4.6727867
Panama, Panama City,2023-05-02 00:00:00+00:00,8.9833,-79.5167,32.512497,24.8125,28.0875,40.237423,29.669521,33.478527,0.8000001,13.004922,4.8639245
Panama, Panama City,2023-05-03 00:00:00+00:00,8.9833,-79.5167,33.4125,25.4125,29.03958,39.2209,29.981178,33.501575,2.2,18.792551,5.552285
Panama, Panama City,2023-05-04 00:00:00+00:00,8.9833,-79.5167,34.6625,25.4625,29.268747,40.653793,29.913315,33.558277,0.3,21.313093,5.5882344
Panama, Panama City,2023-05-05 00:00:00+00:00,8.9833,-79.5167,34.712498,26.0125,29.541664,38.250046,29.599838,32.78219,0.0,22.862125,6.2966084
Panama, Panama City,2023-05-06 00:00:00+00:00,8.9833,-79.5167,34.5625,25.9125,28.935417,39.30162,30.094994,32.4709,0.7,20.478907,5.337734
Panama, Panama City,2023-05-07 00:00:00+00:00,8.9833,-79.5167,33.0625,25.8125,28.750002,35.389515,28.548569,31.255411,0.0,24.149532,5.404069
Panama, Panama City,2023-05-08 00:00:00+00:00,8.9833,-79.5167,33.6125,25.0625,28.441666,36.46346,27.850746,31.021986,0.70000005,24.066206,5.3528705
Panama, Panama City,2023-05-09 00:00:00+00:00,8.9833,-79.5167,33.9125,25.4625,28.78125,37.614468,29.102673,31.934412,1.5000001,24.066206,5.886436
Panama, Panama City,2023-05-10 00:00:00+00:00,8.9833,-79.5167,32.0125,24.3125,27.5375,37.864765,27.87725,31.900728,22.3,20.390114,3.8483737
Panama, Panama City,2023-05-11 00:00:00+00:00,8.9833,-79.5167,32.0125,24.862501,27.587502,37.772583,29.69062,32.653088,5.3999996,16.055355,4.190199
Panama, Panama City,2023-05-12 00:00:00+00:00,8.9833,-79.5167,30.7125,24.5625,27.418749,37.86043,30.147678,32.808346,13.900001,14.88242,3.9100833
Panama, Panama City,2023-05-13 00:00:00+00:00,8.9833,-79.5167,31.612501,25.0125,28.110418,38.211636,29.828697,33.289143,7.1,13.551501,4.4812803
Panama, Panama City,2023-05-14 00:00:00+00:00,8.9833,-79.5167,32.5625,25.7125,28.570831,40.049957,30.201565,33.2029,5.8999996,18.514643,5.136107
Panama, Panama City,2023-05-15 00:00:00+00:00,8.9833,-79.5167,31.3125,24.612501,27.71875,38.07668,28.502548,32.573128,22.6,17.709658,4.1860323
Panama, Panama City,2023-05-16 00:00:00+00:00,8.9833,-79.5167,28.2125,24.6625,26.627085,33.34513,29.351933,31.481665,8.4,13.608762,2.8110883
Panama, Panama City,2023-05-17 00:00:00+00:00,8.9833,-79.5167,32.3625,24.9125,27.483332,39.226925,30.871868,32.98665,1.0,19.586119,4.5120645
Panama, Panama City,2023-05-18 00:00:00+00:00,8.9833,-79.5167,32.0625,25.5125,28.45417,39.151123,30.535187,33.505066,1.0,16.766108,4.8956547
Panama, Panama City,2023-05-19 00:00:00+00:00,8.9833,-79.5167,33.1625,25.5625,28.550001,40.494095,30.033478,33.338787,2.3,17.418196,5.026501
Panama, Panama City,2023-05-20 00:00:00+00:00,8.9833,-79.5167,30.0625,25.5125,27.402086,34.795128,29.651745,31.727911,5.8999996,17.917007,3.1063604
Panama, Panama City,2023-05-21 00:00:00+00:00,8.9833,-79.5167,30.612501,24.9625,26.960417,35.881634,29.817493,31.87179,25.800001,15.077082,3.303025
Panama, Panama City,2023-05-22 00:00:00+00:00,8.9833,-79.5167,30.6625,24.612501,26.574999,37.90716,28.905869,31.820206,13.099999,12.88981,3.8205328
Panama, Panama City,2023-05-23 00:00:00+00:00,8.9833,-79.5167,29.5625,24.2625,26.077085,35.99529,28.800339,31.39705,16.4,15.021105,3.0301476
Panama, Panama City,2023-05-24 00:00:00+00:00,8.9833,-79.5167,29.862501,24.612501,27.05625,38.06345,29.642162,32.886276,4.6,9.0,4.4361024
Panama, Panama City,2023-05-25 00:00:00+00:00,8.9833,-79.5167,29.6625,24.8125,26.706253,36.43065,30.429108,32.510544,8.500001,10.829958,3.7297256
Panama, Panama City,2023-05-26 00:00:00+00:00,8.9833,-79.5167,28.9625,24.9125,26.910416,35.651653,30.630562,32.333378,5.7,16.563911,4.0059924
Panama, Panama City,2023-05-27 00:00:00+00:00,8.9833,-79.5167,30.4625,24.9625,27.229164,38.26698,30.578896,33.387173,10.999999,10.990322,4.583214
Panama, Panama City,2023-05-28 00:00:00+00:00,8.9833,-79.5167,31.112501,24.7625,27.035416,38.36936,29.7277,32.50749,5.7999997,12.979984,3.6050253
Panama, Panama City,2023-05-29 00:00:00+00:00,8.9833,-79.5167,31.0125,24.6625,27.025,38.23634,29.644321,32.375294,6.0999994,13.570615,3.849851
Panama, Panama City,2023-05-30 00:00:00+00:00,8.9833,-79.5167,28.9125,24.7625,26.8125,35.1636,30.437363,32.186855,2.2000003,16.215992,4.075706
Panama, Panama City,2023-05-31 00:00:00+00:00,8.9833,-79.5167,29.5125,25.3125,27.366669,35.35809,29.73487,32.8235,4.2999997,16.954432,4.293024
Panama, Panama City,2023-06-01 00:00:00+00:00,8.9833,-79.5167,28.4625,25.5625,27.129166,33.3591,30.489452,32.303898,7.9,16.263872,2.7474327
Panama, Panama City,2023-06-02 00:00:00+00:00,8.9833,-79.5167,29.362501,26.2625,27.545832,33.909966,30.222889,31.92978,1.8000001,22.104116,3.6958892
Panama, Panama City,2023-06-03 00:00:00+00:00,8.9833,-79.5167,29.3125,26.4125,27.943754,35.331654,31.570225,33.08611,11.3,14.830076,3.9055603
Panama, Panama City,2023-06-04 00:00:00+00:00,8.9833,-79.5167,29.1625,25.9125,27.545832,34.06477,30.304314,32.71907,15.800001,17.698677,3.2368555
Panama, Panama City,2023-06-05 00:00:00+00:00,8.9833,-79.5167,30.2125,25.9625,27.75,36.265835,30.071728,32.443237,0.0,15.03835,5.1064615
Panama, Panama City,2023-06-06 00:00:00+00:00,8.9833,-79.5167,30.362501,23.5625,27.243746,37.808395,28.06517,32.910213,6.8,11.592895,4.239935
Panama, Panama City,2023-06-07 00:00:00+00:00,8.9833,-79.5167,29.7625,24.3125,27.112501,37.091812,29.54441,33.03371,4.4999995,10.086427,3.7296503
Panama, Panama City,2023-06-08 00:00:00+00:00,8.9833,-79.5167,29.5625,25.0125,27.454165,35.769352,30.872486,33.1085,6.9,14.044615,3.7693384
Panama, Panama City,2023-06-09 00:00:00+00:00,8.9833,-79.5167,29.0625,24.8125,26.641665,34.3176,30.288132,31.86847,4.299999,15.328561,3.1306057
Panama, Panama City,2023-06-10 00:00:00+00:00,8.9833,-79.5167,28.8125,25.9125,27.437506,34.61216,30.560173,32.403515,11.4,14.458382,3.5581355
Panama, Panama City,2023-06-11 00:00:00+00:00,8.9833,-79.5167,30.612501,24.862501,27.454168,38.03042,30.914776,33.86375,3.9999998,8.435069,4.4495087
Panama, Panama City,2023-06-12 00:00:00+00:00,8.9833,-79.5167,30.9125,25.112501,27.670832,38.87633,30.83147,33.7693,6.2,14.241629,3.9313545
Panama, Panama City,2023-06-13 00:00:00+00:00,8.9833,-79.5167,30.862501,24.9125,26.73542,39.582497,30.088493,32.59017,4.0,10.233123,2.9904718
Panama, Panama City,2023-06-14 00:00:00+00:00,8.9833,-79.5167,30.5125,24.9625,26.608335,38.633114,29.923782,32.42951,7.7,12.0694,2.8405838
Panama, Panama City,2023-06-15 00:00:00+00:00,8.9833,-79.5167,30.1625,24.3125,26.602081,36.429848,29.351723,32.281197,5.1,10.739832,3.2073958
Panama, Panama City,2023-06-16 00:00:00+00:00,8.9833,-79.5167,31.2125,24.8125,27.081251,37.905792,29.56326,31.818115,5.7000003,20.08916,3.787613
